[17:31:55] [main/INFO] [LaunchWrapper]: Loading tweak class name net.minecraftforge.fml.common.launcher.FMLServerTweaker
[17:31:55] [main/INFO] [LaunchWrapper]: Using primary tweak class name net.minecraftforge.fml.common.launcher.FMLServerTweaker
[17:31:55] [main/INFO] [LaunchWrapper]: Calling tweak class net.minecraftforge.fml.common.launcher.FMLServerTweaker
[17:31:55] [main/DEBUG] [FML]: Injecting tracing printstreams for STDOUT/STDERR.
[17:31:55] [main/INFO] [FML]: Forge Mod Loader version 14.23.5.2847 for Minecraft 1.12.2 loading
[17:31:55] [main/INFO] [FML]: Java is Java HotSpot(TM) 64-Bit Server VM, version 1.8.0_321, running on Windows 10:amd64:10.0, installed at C:\Program Files\Java\jre1.8.0_321
[17:31:55] [main/DEBUG] [FML]: Java classpath at launch is:
[17:31:55] [main/DEBUG] [FML]:     forge-1.12.2-14.23.5.2847-universal.jar
[17:31:55] [main/DEBUG] [FML]:     log4jfix/Log4jPatcher-1.0.0.jar
[17:31:55] [main/DEBUG] [FML]: Java library path at launch is:
[17:31:55] [main/DEBUG] [FML]:     C:\Program Files (x86)\Common Files\Oracle\Java\javapath
[17:31:55] [main/DEBUG] [FML]:     C:\WINDOWS\Sun\Java\bin
[17:31:55] [main/DEBUG] [FML]:     C:\WINDOWS\system32
[17:31:55] [main/DEBUG] [FML]:     C:\WINDOWS
[17:31:55] [main/DEBUG] [FML]:     C:\Users\unai\Saved Games\Python\Scripts\
[17:31:55] [main/DEBUG] [FML]:     C:\Users\unai\Saved Games\Python\
[17:31:55] [main/DEBUG] [FML]:     C:\Program Files (x86)\Common Files\Oracle\Java\javapath
[17:31:55] [main/DEBUG] [FML]:     C:\ProgramData\Oracle\Java\javapath
[17:31:55] [main/DEBUG] [FML]:     C:\WINDOWS\system32
[17:31:55] [main/DEBUG] [FML]:     C:\WINDOWS
[17:31:55] [main/DEBUG] [FML]:     C:\WINDOWS\System32\Wbem
[17:31:55] [main/DEBUG] [FML]:     C:\WINDOWS\System32\WindowsPowerShell\v1.0\
[17:31:55] [main/DEBUG] [FML]:     C:\WINDOWS\System32\OpenSSH\
[17:31:55] [main/DEBUG] [FML]:     C:\Program Files (x86)\NVIDIA Corporation\PhysX\Common
[17:31:55] [main/DEBUG] [FML]:     C:\WINDOWS\system32
[17:31:55] [main/DEBUG] [FML]:     C:\WINDOWS
[17:31:55] [main/DEBUG] [FML]:     C:\WINDOWS\System32\Wbem
[17:31:55] [main/DEBUG] [FML]:     C:\WINDOWS\System32\WindowsPowerShell\v1.0\
[17:31:55] [main/DEBUG] [FML]:     C:\WINDOWS\System32\OpenSSH\
[17:31:55] [main/DEBUG] [FML]:     C:\Program Files\NVIDIA Corporation\NVIDIA NvDLISR
[17:31:55] [main/DEBUG] [FML]:     C:\Program Files\Git\cmd
[17:31:55] [main/DEBUG] [FML]:     C:\Users\unai\AppData\Local\Microsoft\WindowsApps
[17:31:55] [main/DEBUG] [FML]:     
[17:31:55] [main/DEBUG] [FML]:     C:\Users\unai\AppData\Local\Programs\Microsoft VS Code\bin
[17:34:34] [Server thread/DEBUG] [[DYMM Shade] Boson Loader/Documentation Loader]: Attempting to read file 'com.aaronhowser1.dymm.shade.net.thesilkminer.mc.boson.implementation.loader.BosonLoader$LocationPathWrapper@58e90a81' (relative: com.aaronhowser1.dymm.shade.net.thesilkminer.mc.boson.implementation.loader.BosonLoader$LocationPathWrapper@3c3695a4)
[17:34:34] [Server thread/DEBUG] [[DYMM Shade] Boson Loader/Documentation Loader]: Skipping processing of file 'quark:mod/world/wraiths_and_curses/wraith' because it was filtered
[17:34:34] [Server thread/DEBUG] [[DYMM Shade] Boson Loader/Documentation Loader]: Attempting to read file 'com.aaronhowser1.dymm.shade.net.thesilkminer.mc.boson.implementation.loader.BosonLoader$LocationPathWrapper@7dff40bf' (relative: com.aaronhowser1.dymm.shade.net.thesilkminer.mc.boson.implementation.loader.BosonLoader$LocationPathWrapper@740281d7)
[17:34:34] [Server thread/DEBUG] [[DYMM Shade] Boson Loader/Documentation Loader]: Skipping processing of file 'quark:mod/world/wraiths_and_curses/soul_bead' because it was filtered
[17:34:34] [Server thread/DEBUG] [[DYMM Shade] Boson Loader/Documentation Loader]: Attempting to read file 'com.aaronhowser1.dymm.shade.net.thesilkminer.mc.boson.implementation.loader.BosonLoader$LocationPathWrapper@64af20d4' (relative: com.aaronhowser1.dymm.shade.net.thesilkminer.mc.boson.implementation.loader.BosonLoader$LocationPathWrapper@6cbc1250)
[17:34:34] [Server thread/DEBUG] [[DYMM Shade] Boson Loader/Documentation Loader]: Skipping processing of file 'quark:mod/world/underground_biomes/' because it was filtered
[17:34:34] [Server thread/DEBUG] [[DYMM Shade] Boson Loader/Documentation Loader]: Attempting to read file 'com.aaronhowser1.dymm.shade.net.thesilkminer.mc.boson.implementation.loader.BosonLoader$LocationPathWrapper@6b415dc0' (relative: com.aaronhowser1.dymm.shade.net.thesilkminer.mc.boson.implementation.loader.BosonLoader$LocationPathWrapper@bad6546)
[17:34:34] [Server thread/DEBUG] [[DYMM Shade] Boson Loader/Documentation Loader]: Skipping processing of file 'quark:mod/world/underground_biomes/permafrost' because it was filtered
[17:34:34] [Server thread/DEBUG] [[DYMM Shade] Boson Loader/Documentation Loader]: Attempting to read file 'com.aaronhowser1.dymm.shade.net.thesilkminer.mc.boson.implementation.loader.BosonLoader$LocationPathWrapper@16995d67' (relative: com.aaronhowser1.dymm.shade.net.thesilkminer.mc.boson.implementation.loader.BosonLoader$LocationPathWrapper@1a3be376)
[17:34:34] [Server thread/DEBUG] [[DYMM Shade] Boson Loader/Documentation Loader]: Skipping processing of file 'quark:mod/world/underground_biomes/glowshroom' because it was filtered
[17:34:34] [Server thread/DEBUG] [[DYMM Shade] Boson Loader/Documentation Loader]: Attempting to read file 'com.aaronhowser1.dymm.shade.net.thesilkminer.mc.boson.implementation.loader.BosonLoader$LocationPathWrapper@7bf502ac' (relative: com.aaronhowser1.dymm.shade.net.thesilkminer.mc.boson.implementation.loader.BosonLoader$LocationPathWrapper@1b92cfc1)
[17:34:34] [Server thread/DEBUG] [[DYMM Shade] Boson Loader/Documentation Loader]: Skipping processing of file 'quark:mod/world/underground_biomes/glowcelium' because it was filtered
[17:34:34] [Server thread/DEBUG] [[DYMM Shade] Boson Loader/Documentation Loader]: Attempting to read file 'com.aaronhowser1.dymm.shade.net.thesilkminer.mc.boson.implementation.loader.BosonLoader$LocationPathWrapper@473cdbb1' (relative: com.aaronhowser1.dymm.shade.net.thesilkminer.mc.boson.implementation.loader.BosonLoader$LocationPathWrapper@259b073)
[17:34:34] [Server thread/DEBUG] [[DYMM Shade] Boson Loader/Documentation Loader]: Skipping processing of file 'quark:mod/world/underground_biomes/firestone' because it was filtered
[17:34:34] [Server thread/DEBUG] [[DYMM Shade] Boson Loader/Documentation Loader]: Attempting to read file 'com.aaronhowser1.dymm.shade.net.thesilkminer.mc.boson.implementation.loader.BosonLoader$LocationPathWrapper@51ea22f6' (relative: com.aaronhowser1.dymm.shade.net.thesilkminer.mc.boson.implementation.loader.BosonLoader$LocationPathWrapper@5c8b13cd)
[17:34:34] [Server thread/DEBUG] [[DYMM Shade] Boson Loader/Documentation Loader]: Skipping processing of file 'quark:mod/world/underground_biomes/elder_sea_lantern' because it was filtered
[17:34:34] [Server thread/DEBUG] [[DYMM Shade] Boson Loader/Documentation Loader]: Attempting to read file 'com.aaronhowser1.dymm.shade.net.thesilkminer.mc.boson.implementation.loader.BosonLoader$LocationPathWrapper@7d4baabe' (relative: com.aaronhowser1.dymm.shade.net.thesilkminer.mc.boson.implementation.loader.BosonLoader$LocationPathWrapper@32de574c)
[17:34:34] [Server thread/DEBUG] [[DYMM Shade] Boson Loader/Documentation Loader]: Skipping processing of file 'quark:mod/world/underground_biomes/elder_prismarine' because it was filtered
[17:34:34] [Server thread/DEBUG] [[DYMM Shade] Boson Loader/Documentation Loader]: Attempting to read file 'com.aaronhowser1.dymm.shade.net.thesilkminer.mc.boson.implementation.loader.BosonLoader$LocationPathWrapper@32a33e73' (relative: com.aaronhowser1.dymm.shade.net.thesilkminer.mc.boson.implementation.loader.BosonLoader$LocationPathWrapper@36b24691)
[17:34:34] [Server thread/DEBUG] [[DYMM Shade] Boson Loader/Documentation Loader]: Skipping processing of file 'quark:mod/world/underground_biomes/cobbedstone' because it was filtered
[17:34:34] [Server thread/DEBUG] [[DYMM Shade] Boson Loader/Documentation Loader]: Attempting to read file 'com.aaronhowser1.dymm.shade.net.thesilkminer.mc.boson.implementation.loader.BosonLoader$LocationPathWrapper@168c14a3' (relative: com.aaronhowser1.dymm.shade.net.thesilkminer.mc.boson.implementation.loader.BosonLoader$LocationPathWrapper@56285509)
[17:34:34] [Server thread/DEBUG] [[DYMM Shade] Boson Loader/Documentation Loader]: Skipping processing of file 'quark:mod/world/stonelings/' because it was filtered
[17:34:34] [Server thread/DEBUG] [[DYMM Shade] Boson Loader/Documentation Loader]: Attempting to read file 'com.aaronhowser1.dymm.shade.net.thesilkminer.mc.boson.implementation.loader.BosonLoader$LocationPathWrapper@7dd3a919' (relative: com.aaronhowser1.dymm.shade.net.thesilkminer.mc.boson.implementation.loader.BosonLoader$LocationPathWrapper@5971fefc)
[17:34:34] [Server thread/DEBUG] [[DYMM Shade] Boson Loader/Documentation Loader]: Skipping processing of file 'quark:mod/world/stonelings/stoneling' because it was filtered
[17:34:34] [Server thread/DEBUG] [[DYMM Shade] Boson Loader/Documentation Loader]: Attempting to read file 'com.aaronhowser1.dymm.shade.net.thesilkminer.mc.boson.implementation.loader.BosonLoader$LocationPathWrapper@2faec07d' (relative: com.aaronhowser1.dymm.shade.net.thesilkminer.mc.boson.implementation.loader.BosonLoader$LocationPathWrapper@3b3a589c)
[17:34:34] [Server thread/DEBUG] [[DYMM Shade] Boson Loader/Documentation Loader]: Skipping processing of file 'quark:mod/world/stonelings/diamond_heart' because it was filtered
[17:34:34] [Server thread/DEBUG] [[DYMM Shade] Boson Loader/Documentation Loader]: Attempting to read file 'com.aaronhowser1.dymm.shade.net.thesilkminer.mc.boson.implementation.loader.BosonLoader$LocationPathWrapper@5bc1a583' (relative: com.aaronhowser1.dymm.shade.net.thesilkminer.mc.boson.implementation.loader.BosonLoader$LocationPathWrapper@d113619)
[17:34:34] [Server thread/DEBUG] [[DYMM Shade] Boson Loader/Documentation Loader]: Skipping processing of file 'quark:mod/world/stone_revamp/' because it was filtered
[17:34:34] [Server thread/DEBUG] [[DYMM Shade] Boson Loader/Documentation Loader]: Attempting to read file 'com.aaronhowser1.dymm.shade.net.thesilkminer.mc.boson.implementation.loader.BosonLoader$LocationPathWrapper@54e5b2ee' (relative: com.aaronhowser1.dymm.shade.net.thesilkminer.mc.boson.implementation.loader.BosonLoader$LocationPathWrapper@3df2fe56)
[17:34:34] [Server thread/DEBUG] [[DYMM Shade] Boson Loader/Documentation Loader]: Skipping processing of file 'quark:mod/world/stone_revamp/slate' because it was filtered
[17:34:34] [Server thread/DEBUG] [[DYMM Shade] Boson Loader/Documentation Loader]: Attempting to read file 'com.aaronhowser1.dymm.shade.net.thesilkminer.mc.boson.implementation.loader.BosonLoader$LocationPathWrapper@6b49b9d6' (relative: com.aaronhowser1.dymm.shade.net.thesilkminer.mc.boson.implementation.loader.BosonLoader$LocationPathWrapper@6f6cfb58)
[17:34:34] [Server thread/DEBUG] [[DYMM Shade] Boson Loader/Documentation Loader]: Skipping processing of file 'quark:mod/world/stone_revamp/marble' because it was filtered
[17:34:34] [Server thread/DEBUG] [[DYMM Shade] Boson Loader/Documentation Loader]: Attempting to read file 'com.aaronhowser1.dymm.shade.net.thesilkminer.mc.boson.implementation.loader.BosonLoader$LocationPathWrapper@16674699' (relative: com.aaronhowser1.dymm.shade.net.thesilkminer.mc.boson.implementation.loader.BosonLoader$LocationPathWrapper@3c4d0a4d)
[17:34:34] [Server thread/DEBUG] [[DYMM Shade] Boson Loader/Documentation Loader]: Skipping processing of file 'quark:mod/world/stone_revamp/limestone' because it was filtered
[17:34:34] [Server thread/DEBUG] [[DYMM Shade] Boson Loader/Documentation Loader]: Attempting to read file 'com.aaronhowser1.dymm.shade.net.thesilkminer.mc.boson.implementation.loader.BosonLoader$LocationPathWrapper@1a6c831b' (relative: com.aaronhowser1.dymm.shade.net.thesilkminer.mc.boson.implementation.loader.BosonLoader$LocationPathWrapper@12d21d35)
[17:34:34] [Server thread/DEBUG] [[DYMM Shade] Boson Loader/Documentation Loader]: Skipping processing of file 'quark:mod/world/stone_revamp/jasper' because it was filtered
[17:34:34] [Server thread/DEBUG] [[DYMM Shade] Boson Loader/Documentation Loader]: Attempting to read file 'com.aaronhowser1.dymm.shade.net.thesilkminer.mc.boson.implementation.loader.BosonLoader$LocationPathWrapper@3eadd278' (relative: com.aaronhowser1.dymm.shade.net.thesilkminer.mc.boson.implementation.loader.BosonLoader$LocationPathWrapper@6ae6b882)
[17:34:34] [Server thread/DEBUG] [[DYMM Shade] Boson Loader/Documentation Loader]: Skipping processing of file 'quark:mod/world/speleothems/' because it was filtered
[17:34:34] [Server thread/DEBUG] [[DYMM Shade] Boson Loader/Documentation Loader]: Attempting to read file 'com.aaronhowser1.dymm.shade.net.thesilkminer.mc.boson.implementation.loader.BosonLoader$LocationPathWrapper@146c8a9e' (relative: com.aaronhowser1.dymm.shade.net.thesilkminer.mc.boson.implementation.loader.BosonLoader$LocationPathWrapper@16550693)
[17:34:34] [Server thread/DEBUG] [[DYMM Shade] Boson Loader/Documentation Loader]: Skipping processing of file 'quark:mod/world/speleothems/speleothem' because it was filtered
[17:34:34] [Server thread/DEBUG] [[DYMM Shade] Boson Loader/Documentation Loader]: Attempting to read file 'com.aaronhowser1.dymm.shade.net.thesilkminer.mc.boson.implementation.loader.BosonLoader$LocationPathWrapper@46bb2833' (relative: com.aaronhowser1.dymm.shade.net.thesilkminer.mc.boson.implementation.loader.BosonLoader$LocationPathWrapper@1946bace)
[17:34:34] [Server thread/DEBUG] [[DYMM Shade] Boson Loader/Documentation Loader]: Skipping processing of file 'quark:mod/world/pirates/' because it was filtered
[17:34:34] [Server thread/DEBUG] [[DYMM Shade] Boson Loader/Documentation Loader]: Attempting to read file 'com.aaronhowser1.dymm.shade.net.thesilkminer.mc.boson.implementation.loader.BosonLoader$LocationPathWrapper@690efb02' (relative: com.aaronhowser1.dymm.shade.net.thesilkminer.mc.boson.implementation.loader.BosonLoader$LocationPathWrapper@57d1092e)
[17:34:34] [Server thread/DEBUG] [[DYMM Shade] Boson Loader/Documentation Loader]: Skipping processing of file 'quark:mod/world/pirates/pirate_hat' because it was filtered
[17:34:34] [Server thread/DEBUG] [[DYMM Shade] Boson Loader/Documentation Loader]: Attempting to read file 'com.aaronhowser1.dymm.shade.net.thesilkminer.mc.boson.implementation.loader.BosonLoader$LocationPathWrapper@48345957' (relative: com.aaronhowser1.dymm.shade.net.thesilkminer.mc.boson.implementation.loader.BosonLoader$LocationPathWrapper@64881a55)
[17:34:34] [Server thread/DEBUG] [[DYMM Shade] Boson Loader/Documentation Loader]: Skipping processing of file 'quark:mod/world/pirates/pirate' because it was filtered
[17:34:34] [Server thread/DEBUG] [[DYMM Shade] Boson Loader/Documentation Loader]: Attempting to read file 'com.aaronhowser1.dymm.shade.net.thesilkminer.mc.boson.implementation.loader.BosonLoader$LocationPathWrapper@7a403b2d' (relative: com.aaronhowser1.dymm.shade.net.thesilkminer.mc.boson.implementation.loader.BosonLoader$LocationPathWrapper@2587c532)
[17:34:34] [Server thread/DEBUG] [[DYMM Shade] Boson Loader/Documentation Loader]: Skipping processing of file 'quark:mod/world/nether_smokers/' because it was filtered
[17:34:34] [Server thread/DEBUG] [[DYMM Shade] Boson Loader/Documentation Loader]: Attempting to read file 'com.aaronhowser1.dymm.shade.net.thesilkminer.mc.boson.implementation.loader.BosonLoader$LocationPathWrapper@4f13ce34' (relative: com.aaronhowser1.dymm.shade.net.thesilkminer.mc.boson.implementation.loader.BosonLoader$LocationPathWrapper@6bed3f31)
[17:34:34] [Server thread/DEBUG] [[DYMM Shade] Boson Loader/Documentation Loader]: Skipping processing of file 'quark:mod/world/nether_smokers/smoker' because it was filtered
[17:34:34] [Server thread/DEBUG] [[DYMM Shade] Boson Loader/Documentation Loader]: Attempting to read file 'com.aaronhowser1.dymm.shade.net.thesilkminer.mc.boson.implementation.loader.BosonLoader$LocationPathWrapper@108ff832' (relative: com.aaronhowser1.dymm.shade.net.thesilkminer.mc.boson.implementation.loader.BosonLoader$LocationPathWrapper@bba1144)
[17:34:34] [Server thread/DEBUG] [[DYMM Shade] Boson Loader/Documentation Loader]: Skipping processing of file 'quark:mod/world/monster_boxes/' because it was filtered
[17:34:34] [Server thread/DEBUG] [[DYMM Shade] Boson Loader/Documentation Loader]: Attempting to read file 'com.aaronhowser1.dymm.shade.net.thesilkminer.mc.boson.implementation.loader.BosonLoader$LocationPathWrapper@5a891c69' (relative: com.aaronhowser1.dymm.shade.net.thesilkminer.mc.boson.implementation.loader.BosonLoader$LocationPathWrapper@589fb4be)
[17:34:34] [Server thread/DEBUG] [[DYMM Shade] Boson Loader/Documentation Loader]: Skipping processing of file 'quark:mod/world/monster_boxes/monster_box' because it was filtered
[17:34:34] [Server thread/DEBUG] [[DYMM Shade] Boson Loader/Documentation Loader]: Attempting to read file 'com.aaronhowser1.dymm.shade.net.thesilkminer.mc.boson.implementation.loader.BosonLoader$LocationPathWrapper@373e99f7' (relative: com.aaronhowser1.dymm.shade.net.thesilkminer.mc.boson.implementation.loader.BosonLoader$LocationPathWrapper@6cd58e65)
[17:34:34] [Server thread/DEBUG] [[DYMM Shade] Boson Loader/Documentation Loader]: Skipping processing of file 'quark:mod/world/frogs/' because it was filtered
[17:34:34] [Server thread/DEBUG] [[DYMM Shade] Boson Loader/Documentation Loader]: Attempting to read file 'com.aaronhowser1.dymm.shade.net.thesilkminer.mc.boson.implementation.loader.BosonLoader$LocationPathWrapper@7eadbdc2' (relative: com.aaronhowser1.dymm.shade.net.thesilkminer.mc.boson.implementation.loader.BosonLoader$LocationPathWrapper@5b32cced)
[17:34:34] [Server thread/DEBUG] [[DYMM Shade] Boson Loader/Documentation Loader]: Skipping processing of file 'quark:mod/world/frogs/golden_frog_leg' because it was filtered
[17:34:34] [Server thread/DEBUG] [[DYMM Shade] Boson Loader/Documentation Loader]: Attempting to read file 'com.aaronhowser1.dymm.shade.net.thesilkminer.mc.boson.implementation.loader.BosonLoader$LocationPathWrapper@1880075d' (relative: com.aaronhowser1.dymm.shade.net.thesilkminer.mc.boson.implementation.loader.BosonLoader$LocationPathWrapper@58e6148e)
[17:34:34] [Server thread/DEBUG] [[DYMM Shade] Boson Loader/Documentation Loader]: Skipping processing of file 'quark:mod/world/frogs/frog' because it was filtered
[17:34:34] [Server thread/DEBUG] [[DYMM Shade] Boson Loader/Documentation Loader]: Attempting to read file 'com.aaronhowser1.dymm.shade.net.thesilkminer.mc.boson.implementation.loader.BosonLoader$LocationPathWrapper@4bb6f1fd' (relative: com.aaronhowser1.dymm.shade.net.thesilkminer.mc.boson.implementation.loader.BosonLoader$LocationPathWrapper@6ae09c2)
[17:34:34] [Server thread/DEBUG] [[DYMM Shade] Boson Loader/Documentation Loader]: Skipping processing of file 'quark:mod/world/frogs/cooked_frog_leg' because it was filtered
[17:34:34] [Server thread/DEBUG] [[DYMM Shade] Boson Loader/Documentation Loader]: Attempting to read file 'com.aaronhowser1.dymm.shade.net.thesilkminer.mc.boson.implementation.loader.BosonLoader$LocationPathWrapper@1e8c5ca5' (relative: com.aaronhowser1.dymm.shade.net.thesilkminer.mc.boson.implementation.loader.BosonLoader$LocationPathWrapper@76a6699e)
[17:34:34] [Server thread/DEBUG] [[DYMM Shade] Boson Loader/Documentation Loader]: Skipping processing of file 'quark:mod/world/foxhounds/' because it was filtered
[17:34:34] [Server thread/DEBUG] [[DYMM Shade] Boson Loader/Documentation Loader]: Attempting to read file 'com.aaronhowser1.dymm.shade.net.thesilkminer.mc.boson.implementation.loader.BosonLoader$LocationPathWrapper@a6357ae' (relative: com.aaronhowser1.dymm.shade.net.thesilkminer.mc.boson.implementation.loader.BosonLoader$LocationPathWrapper@7cf5af39)
[17:34:34] [Server thread/DEBUG] [[DYMM Shade] Boson Loader/Documentation Loader]: Skipping processing of file 'quark:mod/world/foxhounds/foxhound' because it was filtered
[17:34:34] [Server thread/DEBUG] [[DYMM Shade] Boson Loader/Documentation Loader]: Attempting to read file 'com.aaronhowser1.dymm.shade.net.thesilkminer.mc.boson.implementation.loader.BosonLoader$LocationPathWrapper@60bd76' (relative: com.aaronhowser1.dymm.shade.net.thesilkminer.mc.boson.implementation.loader.BosonLoader$LocationPathWrapper@454fde7d)
[17:34:34] [Server thread/DEBUG] [[DYMM Shade] Boson Loader/Documentation Loader]: Skipping processing of file 'quark:mod/world/ender_biotite/' because it was filtered
[17:34:34] [Server thread/DEBUG] [[DYMM Shade] Boson Loader/Documentation Loader]: Attempting to read file 'com.aaronhowser1.dymm.shade.net.thesilkminer.mc.boson.implementation.loader.BosonLoader$LocationPathWrapper@55812f5d' (relative: com.aaronhowser1.dymm.shade.net.thesilkminer.mc.boson.implementation.loader.BosonLoader$LocationPathWrapper@4dcceb3)
[17:34:34] [Server thread/DEBUG] [[DYMM Shade] Boson Loader/Documentation Loader]: Skipping processing of file 'quark:mod/world/ender_biotite/biotite_ore' because it was filtered
[17:34:34] [Server thread/DEBUG] [[DYMM Shade] Boson Loader/Documentation Loader]: Attempting to read file 'com.aaronhowser1.dymm.shade.net.thesilkminer.mc.boson.implementation.loader.BosonLoader$LocationPathWrapper@1d25853' (relative: com.aaronhowser1.dymm.shade.net.thesilkminer.mc.boson.implementation.loader.BosonLoader$LocationPathWrapper@3a55d222)
[17:34:34] [Server thread/DEBUG] [[DYMM Shade] Boson Loader/Documentation Loader]: Skipping processing of file 'quark:mod/world/ender_biotite/biotite' because it was filtered
[17:34:34] [Server thread/DEBUG] [[DYMM Shade] Boson Loader/Documentation Loader]: Attempting to read file 'com.aaronhowser1.dymm.shade.net.thesilkminer.mc.boson.implementation.loader.BosonLoader$LocationPathWrapper@66f2e9f2' (relative: com.aaronhowser1.dymm.shade.net.thesilkminer.mc.boson.implementation.loader.BosonLoader$LocationPathWrapper@4391ac9)
[17:34:34] [Server thread/DEBUG] [[DYMM Shade] Boson Loader/Documentation Loader]: Skipping processing of file 'quark:mod/world/depth_mobs/' because it was filtered
[17:34:34] [Server thread/DEBUG] [[DYMM Shade] Boson Loader/Documentation Loader]: Attempting to read file 'com.aaronhowser1.dymm.shade.net.thesilkminer.mc.boson.implementation.loader.BosonLoader$LocationPathWrapper@17bacadd' (relative: com.aaronhowser1.dymm.shade.net.thesilkminer.mc.boson.implementation.loader.BosonLoader$LocationPathWrapper@3eadeca)
[17:34:34] [Server thread/DEBUG] [[DYMM Shade] Boson Loader/Documentation Loader]: Skipping processing of file 'quark:mod/world/depth_mobs/dweller' because it was filtered
